//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//-----------------------------------------------------------------------------------
// 군직 NPC
m       623     594     0       0       0       1       1m      100     1       20320
m       627     594     0       0       0       1       1m      100     1       20321
m       631     595     0       0       0       1       1m      100     1       20322
m       635     595     0       0       0       1       1m      100     1       20323
m       645     595     0       0       0       1       1m      100     1       20324
m       649     595     0       0       0       1       1m      100     1       20325
m       653     595     0       0       0       1       1m      100     1       20326
m       657     595     0       0       0       1       1m      100     1       20327
m       639     595     0       0       0       1       1m      100     1       20401
// 상점 주인들
m	676	662	0	0	0	6	1m	100	1	9001
m	676	617	0	0	0	7	1m	100	1	9002
m	590	689	0	0	0	4	1m	100	1	9003
m	609	596	0	0	0	2	1m	100	1	9005
m	588	633	0	0	0	1	1m	100	1	9006
m	594	692	0	0	0	4	1m	100	1	20016
// Easter Event - Start
// Easter Event - End
//Combat Zone
//m       603		599     0       0       0       8       1m      100     1       20429
m	590	707	0	0	0	3	1s	100	1	20091
// 어부들----------------------------------------------------------------------------
m	675	539	0	0	0	0	1m	100	1	9009
m	742	879	0	0	0	0	1m	100	1	9009
m	206	552	0	0	0	0	1m	100	1	9009
m	218	679	0	0	0	0	1m	100	1	9009
m	221	865	0	0	0	0	1m	100	1	9009
m	231	976	0	0	0	0	1m	100	1	9009
m	234	1077	0	0	0	0	1m	100	1	9009
m	680	717	0	0	0	1	1m	100	1	20406
// NPC-------------------------------------------------------------------------------
m	549	610	0	0	0	2	1m	100	1	20349
m	581	620	0	0	0	1	1m	100	1	20008
m	688	582	0	0	0	0	1m	100	1	20023
m	554	597	1	1	0	0	1m	100	1	20002
m	553	663	1	1	0	0	1m	100	1	20003
m	702	686	1	1	0	0	1m	100	1	20005
m	655	553	0	0	0	0	1m	100	1	20011
m	674	590	1	1	0	0	1m	100	1	20018
//ponei  12009
g	533	599	1	1	0	0	1m	100	1	12007
//reni
//g	533	599	1	1	0	0	1m	100	1	12019
// 워프-----------------------------------------------------------------------------------
m	876	1127	0	0	0	0	1m	100	1	10003
// 워프용 npc
m	908	87	0	0	0	0	1m	100	1	20009
m	519	512	0	0	0	0	1m	100	1	9012
//m	614	116	0	0	0	3	1m	100	1	10085

// 길드
m	633	640	0	0	0	0	1m	100	1	11002
m	623	617	0	0	0	0	1m	100	1	11003
// QuestNPC-------------------------------------------------------------------------------
m	772	682	0	0	0	0	1m	100	1	20355
m	571	558	0	0	0	0	1m	100	1	20354
m	614	1167	0	0	0	0	1m	100	1	20357
m	895	799	0	0	0	7	1s	100	1	20084
// 이벤트용 NPC
m	854	827	0	0	0	0	1m	100	1	20087

// over9제련 NPC
m	615	564	0	0	0	3	1m	100	1	20001

// Special Event
//m	595	615	0	0	0	3	1s	100	1	59100
//m	595	615	0	0	0	3	1s	100	1	9279
//m	594	610	0	0	0	3	1s	100	1	9285
//m	595	613	0	0	0	3	1s	100	1	20417
//m	595	616	0	0	0	3	1s	100	1	20456
//m	595	613	0	0	0	3	1s	100	1	20430
//m	585	684	0	0	0	4	1s	100	1	60334
//m	658	683	0	0	0	7	1m	100	1	20421
//m	595	616	0	0	0	3	1s	100	1	9348
//m	595	613	0	0	0	3	1s	100	1	59144
//m	595	610	0	0	0	3	1s	100	1	9370
//m	595	616	0	0	0	3	1s	100	1	59608
//m	595	613	0	0	0	3	1s	100	1	9299
m	595	616	0	0	0	3	1s	100	1	60994
//m	595	613	0	0	0	3	1s	100	1	33002
//m	595	610	0	0	0	3	1s	100	1	9387
