m	798	1052	10	10	0	3	15s	100	1	8059
m	815	1049	10	10	0	3	15s	100	1	8059
m	832	1053	10	10	0	3	15s	100	1	8059
m	816	1059	10	10	0	3	15s	100	1	8059
m	799	1062	10	10	0	3	15s	100	1	8059
m	798	1079	10	10	0	3	15s	100	1	8059
m	811	1083	10	10	0	3	15s	100	1	8059
m	807	1068	10	10	0	3	15s	100	1	8059
m	836	1062	10	10	0	3	15s	100	1	8059
m	816	1069	10	10	0	3	15s	100	1	8059
m	809	1056	10	10	0	3	15s	100	1	8059
m	826	1058	10	10	0	3	15s	100	1	8059
m	1297	1228	10	10	0	3	15s	100	1	8059
m	1299	1214	10	10	0	3	15s	100	1	8059
m	1320	1217	10	10	0	3	15s	100	1	8059
m	1304	1218	10	10	0	3	15s	100	1	8059
m	1313	1209	10	10	0	3	15s	100	1	8059
m	1331	1212	10	10	0	3	15s	100	1	8059
m	1326	1222	10	10	0	3	15s	100	1	8059
m	1304	1238	10	10	0	3	15s	100	1	8059
m	1312	1222	10	10	0	3	15s	100	1	8059
m	1312	1246	10	10	0	3	15s	100	1	8059
m	1350	1256	10	10	0	3	15s	100	1	8059
m	1357	1268	10	10	0	3	15s	100	1	8059
m	1358	1249	10	10	0	3	15s	100	1	8059
m	1368	1223	10	10	0	3	15s	100	1	8059
m	1335	1225	10	10	0	3	15s	100	1	8059
m	1326	1236	10	10	0	3	15s	100	1	8059
m	1345	1239	10	10	0	3	15s	100	1	8059
m	1349	1227	10	10	0	3	15s	100	1	8059
m	1337	1234	10	10	0	3	15s	100	1	8059
m	1354	1234	10	10	0	3	15s	100	1	8059
m	1299	1246	10	10	0	3	15s	100	1	8059
m	1309	1259	10	10	0	3	15s	100	1	8059
m	1326	1252	10	10	0	3	15s	100	1	8059
m	1291	1239	10	10	0	3	15s	100	1	8059
m	1285	1225	10	10	0	3	15s	100	1	8059
m	1284	1213	10	10	0	3	15s	100	1	8059
m	1294	1202	10	10	0	3	15s	100	1	8059
m	1308	1199	10	10	0	3	15s	100	1	8059
m	1326	1195	10	10	0	3	15s	100	1	8059
m	1346	1195	10	10	0	3	15s	100	1	8059
m	1340	1206	10	10	0	3	15s	100	1	8059
m	1323	1204	10	10	0	3	15s	100	1	8059
m	1369	1234	10	10	0	3	15s	100	1	8059
m	1369	1254	10	10	0	3	15s	100	1	8059
m	1344	1262	10	10	0	3	15s	100	1	8059
m	1325	1263	10	10	0	3	15s	100	1	8059
m	1286	1253	10	10	0	3	15s	100	1	8059
m	1276	1227	10	10	0	3	15s	100	1	8059
m	1272	1205	10	10	0	3	15s	100	1	8059
m	1283	1189	10	10	0	3	15s	100	1	8059
m	1301	1182	10	10	0	3	15s	100	1	8059
m	1318	1180	10	10	0	3	15s	100	1	8059
m	1354	1180	10	10	0	3	15s	100	1	8059
m	1367	1195	10	10	0	3	15s	100	1	8059
m	1378	1210	10	10	0	3	15s	100	1	8059
m	1379	1225	10	10	0	3	15s	100	1	8059
m	1382	1241	10	10	0	3	15s	100	1	8059
m	1382	1254	10	10	0	3	15s	100	1	8059
m	1376	1263	10	10	0	3	15s	100	1	8059
m	1366	1267	10	10	0	3	15s	100	1	8059
m	1345	1273	10	10	0	3	15s	100	1	8059
m	1334	1273	10	10	0	3	15s	100	1	8059
m	1309	1269	10	10	0	3	15s	100	1	8059
m	1295	1265	10	10	0	3	15s	100	1	8059
m	1275	1258	10	10	0	3	15s	100	1	8059
m	1267	1241	10	10	0	3	15s	100	1	8059
m	1264	1224	10	10	0	3	15s	100	1	8059
m	1264	1214	10	10	0	3	15s	100	1	8059
m	1263	1195	10	10	0	3	15s	100	1	8059
m	1282	1197	10	10	0	3	15s	100	1	8059
m	1297	1193	10	10	0	3	15s	100	1	8059
