m	400	296	5	5	0	0	40s	100	1	4658
m	388	294	5	5	0	0	40s	100	1	4658
m	381	310	5	5	0	0	40s	100	1	4658
m	388	326	5	5	0	0	40s	100	1	4658
m	398	316	5	5	0	0	40s	100	1	4658
m	403	323	5	5	0	0	40s	100	1	4658
m	406	330	5	5	0	0	40s	100	1	4658
m	413	330	5	5	0	0	40s	100	1	4658
m	414	316	5	5	0	0	40s	100	1	4658
m	418	312	5	5	0	0	40s	100	1	4658
m	420	300	5	5	0	0	40s	100	1	4658
m	425	306	5	5	0	0	40s	100	1	4658
m	426	323	5	5	0	0	40s	100	1	4658
m	428	340	5	5	0	0	40s	100	1	4658
m	439	365	5	5	0	0	40s	100	1	4658
m	438	380	5	5	0	0	40s	100	1	4658
m	406	368	5	5	0	0	40s	100	1	4658
m	398	396	5	5	0	0	40s	100	1	4658
m	392	410	5	5	0	0	40s	100	1	4658
m	379	418	5	5	0	0	40s	100	1	4658
m	370	430	5	5	0	0	40s	100	1	4658
m	350	432	5	5	0	0	40s	100	1	4658
m	354	402	5	5	0	0	40s	100	1	4658
m	348	394	5	5	0	0	40s	100	1	4658
m	352	381	5	5	0	0	40s	100	1	4658
m	360	368	5	5	0	0	40s	100	1	4658
m	372	360	5	5	0	0	40s	100	1	4658
m	386	354	5	5	0	0	40s	100	1	4658
m	384	375	5	5	0	0	40s	100	1	4658
m	385	385	5	5	0	0	40s	100	1	4658
m	416	383	5	5	0	0	40s	100	1	4658
m	420	406	5	5	0	0	40s	100	1	4658
m	427	419	5	5	0	0	40s	100	1	4658
m	442	434	5	5	0	0	40s	100	1	4658
m	468	448	5	5	0	0	40s	100	1	4658
m	466	422	5	5	0	0	40s	100	1	4658
m	446	396	5	5	0	0	40s	100	1	4658
m	458	385	5	5	0	0	40s	100	1	4658
m	462	384	5	5	0	0	40s	100	1	4658
m	473	386	5	5	0	0	40s	100	1	4658
m	478	410	5	5	0	0	40s	100	1	4658
m	481	420	5	5	0	0	40s	100	1	4658
m	489	436	5	5	0	0	40s	100	1	4658
m	489	452	5	5	0	0	40s	100	1	4658
m	492	461	5	5	0	0	40s	100	1	4658
m	512	456	5	5	0	0	40s	100	1	4658
m	510	441	5	5	0	0	40s	100	1	4658
m	504	420	5	5	0	0	40s	100	1	4658
m	490	405	5	5	0	0	40s	100	1	4658
m	454	406	5	5	0	0	40s	100	1	4658
m	440	406	5	5	0	0	40s	100	1	4658
m	430	390	5	5	0	0	40s	100	1	4658
m	423	369	5	5	0	0	40s	100	1	4658
m	410	346	5	5	0	0	40s	100	1	4658
m	394	342	5	5	0	0	40s	100	1	4658
m	395	364	5	5	0	0	40s	100	1	4658
m	393	372	5	5	0	0	40s	100	1	4658
m	379	378	5	5	0	0	40s	100	1	4658
m	437	466	5	5	0	0	40s	100	1	4658
m	423	472	5	5	0	0	40s	100	1	4658
m	412	476	5	5	0	0	40s	100	1	4658
m	401	478	5	5	0	0	40s	100	1	4658
m	406	502	5	5	0	0	40s	100	1	4658
m	408	522	5	5	0	0	40s	100	1	4658
m	402	544	5	5	0	0	40s	100	1	4658
m	425	554	5	5	0	0	40s	100	1	4658
m	440	542	5	5	0	0	40s	100	1	4658
m	444	510	5	5	0	0	40s	100	1	4658
m	462	485	5	5	0	0	40s	100	1	4658
m	468	516	5	5	0	0	40s	100	1	4658
m	486	510	5	5	0	0	40s	100	1	4658
m	498	490	5	5	0	0	40s	100	1	4658
m	480	470	5	5	0	0	40s	100	1	4658
m	452	454	5	5	0	0	40s	100	1	4658
m	373	540	5	5	0	0	40s	100	1	4658
m	346	507	5	5	0	0	40s	100	1	4658
m	361	494	5	5	0	0	40s	100	1	4658
m	351	463	5	5	0	0	40s	100	1	4658
m	342	450	5	5	0	0	40s	100	1	4658
m	334	480	5	5	0	0	40s	100	1	4658
m	320	486	5	5	0	0	40s	100	1	4658
m	301	471	5	5	0	0	40s	100	1	4658
m	314	452	5	5	0	0	40s	100	1	4658
m	316	437	5	5	0	0	40s	100	1	4658
m	310	421	5	5	0	0	40s	100	1	4658
m	307	401	5	5	0	0	40s	100	1	4658
m	318	390	5	5	0	0	40s	100	1	4658
m	328	394	5	5	0	0	40s	100	1	4658
m	324	424	5	5	0	0	40s	100	1	4658
m	344	418	5	5	0	0	40s	100	1	4658
m	336	402	5	5	0	0	40s	100	1	4658
m	337	380	5	5	0	0	40s	100	1	4658
m	380	403	5	5	0	0	40s	100	1	4658
m	352	484	5	5	0	0	40s	100	1	4658
m	360	408	5	5	0	0	40s	100	1	4658
m	386	486	5	5	0	0	40s	100	1	4658
m	379	505	5	5	0	0	40s	100	1	4658
m	372	510	5	5	0	0	40s	100	1	4658
m	394	532	5	5	0	0	40s	100	1	4658
m	406	545	5	5	0	0	40s	100	1	4658
m	398	561	5	5	0	0	40s	100	1	4658
m	417	562	5	5	0	0	40s	100	1	4658
m	428	536	5	5	0	0	40s	100	1	4658
m	433	552	5	5	0	0	40s	100	1	4658
m	448	544	5	5	0	0	40s	100	1	4658
m	433	510	5	5	0	0	40s	100	1	4658
m	439	488	5	5	0	0	40s	100	1	4658
m	440	484	5	5	0	0	40s	100	1	4658
m	456	474	5	5	0	0	40s	100	1	4658
m	435	469	5	5	0	0	40s	100	1	4658
m	412	496	5	5	0	0	40s	100	1	4658
m	395	468	5	5	0	0	40s	100	1	4658
m	376	459	5	5	0	0	40s	100	1	4658
m	357	454	5	5	0	0	40s	100	1	4658
m	324	454	5	5	0	0	40s	100	1	4658
m	314	503	5	5	0	0	40s	100	1	4658
m	342	530	5	5	0	0	40s	100	1	4658
m	354	500	5	5	0	0	40s	100	1	4658
m	363	518	5	5	0	0	40s	100	1	4658
m	356	539	5	5	0	0	40s	100	1	4658
m	388	545	5	5	0	0	40s	100	1	4658
m	412	530	5	5	0	0	40s	100	1	4658
m	474	535	5	5	0	0	40s	100	1	4658
m	498	504	5	5	0	0	40s	100	1	4658
m	480	476	5	5	0	0	40s	100	1	4658
m	470	490	5	5	0	0	40s	100	1	4658
m	432	438	5	5	0	0	40s	100	1	4658
m	387	306	5	5	0	0	40s	100	1	4659
m	380	318	5	5	0	0	40s	100	1	4659
m	406	310	5	5	0	0	40s	100	1	4659
m	420	326	5	5	0	0	40s	100	1	4659
m	433	324	5	5	0	0	40s	100	1	4659
m	438	314	5	5	0	0	40s	100	1	4659
m	438	338	5	5	0	0	40s	100	1	4659
m	440	350	5	5	0	0	40s	100	1	4659
m	421	358	5	5	0	0	40s	100	1	4659
m	410	360	5	5	0	0	40s	100	1	4659
m	396	350	5	5	0	0	40s	100	1	4659
m	380	336	5	5	0	0	40s	100	1	4659
m	377	330	5	5	0	0	40s	100	1	4659
m	373	352	5	5	0	0	40s	100	1	4659
m	381	366	5	5	0	0	40s	100	1	4659
m	384	364	5	5	0	0	40s	100	1	4659
m	397	384	5	5	0	0	40s	100	1	4659
m	401	353	5	5	0	0	40s	100	1	4659
m	356	372	5	5	0	0	40s	100	1	4659
m	364	394	5	5	0	0	40s	100	1	4659
m	368	403	5	5	0	0	40s	100	1	4659
m	372	410	5	5	0	0	40s	100	1	4659
m	378	390	5	5	0	0	40s	100	1	4659
m	388	387	5	5	0	0	40s	100	1	4659
m	409	379	5	5	0	0	40s	100	1	4659
m	412	391	5	5	0	0	40s	100	1	4659
m	419	394	5	5	0	0	40s	100	1	4659
m	422	402	5	5	0	0	40s	100	1	4659
m	404	413	5	5	0	0	40s	100	1	4659
m	408	419	5	5	0	0	40s	100	1	4659
m	416	425	5	5	0	0	40s	100	1	4659
m	440	459	5	5	0	0	40s	100	1	4659
m	454	436	5	5	0	0	40s	100	1	4659
m	468	434	5	5	0	0	40s	100	1	4659
m	473	430	5	5	0	0	40s	100	1	4659
m	464	410	5	5	0	0	40s	100	1	4659
m	460	392	5	5	0	0	40s	100	1	4659
m	455	387	5	5	0	0	40s	100	1	4659
m	452	374	5	5	0	0	40s	100	1	4659
m	454	368	5	5	0	0	40s	100	1	4659
m	435	357	5	5	0	0	40s	100	1	4659
m	430	353	5	5	0	0	40s	100	1	4659
m	427	371	5	5	0	0	40s	100	1	4659
m	329	408	5	5	0	0	40s	100	1	4659
m	322	424	5	5	0	0	40s	100	1	4659
m	310	449	5	5	0	0	40s	100	1	4659
m	304	459	5	5	0	0	40s	100	1	4659
m	307	486	5	5	0	0	40s	100	1	4659
m	310	499	5	5	0	0	40s	100	1	4659
m	318	508	5	5	0	0	40s	100	1	4659
m	335	490	5	5	0	0	40s	100	1	4659
m	342	519	5	5	0	0	40s	100	1	4659
m	346	466	5	5	0	0	40s	100	1	4659
m	346	448	5	5	0	0	40s	100	1	4659
m	360	436	5	5	0	0	40s	100	1	4659
m	361	425	5	5	0	0	40s	100	1	4659
m	367	446	5	5	0	0	40s	100	1	4659
m	436	414	5	5	0	0	40s	100	1	4659
m	448	424	5	5	0	0	40s	100	1	4659
m	454	428	5	5	0	0	40s	100	1	4659
m	461	457	5	5	0	0	40s	100	1	4659
m	452	472	5	5	0	0	40s	100	1	4659
m	429	494	5	5	0	0	40s	100	1	4659
m	424	510	5	5	0	0	40s	100	1	4659
m	414	514	5	5	0	0	40s	100	1	4659
m	393	524	5	5	0	0	40s	100	1	4659
m	388	492	5	5	0	0	40s	100	1	4659
m	362	473	5	5	0	0	40s	100	1	4659
m	440	526	5	5	0	0	40s	100	1	4659
m	462	542	5	5	0	0	40s	100	1	4659
m	481	521	5	5	0	0	40s	100	1	4659
m	488	496	5	5	0	0	40s	100	1	4659
m	496	488	5	5	0	0	40s	100	1	4659
